rest,rest_code,wdate,clean_review,emotion,tokens,pred_emotion,emotion_prob,retrain_emotion
자연정가양평해장국아중점,1124575371,2025-11-22,정형화 된 맛이예요,0,정형 되다 맛,0,0.785041695,0
자연정가양평해장국아중점,1124575371,2025-10-22,뼤해장국 양도많고 괜춘함매장 넓고 엄청깨끗함,1,뼤 해장국 양도 많다 괜춘 함 매장 넓다 깨끗하다,1,0.865773736,1
자연정가양평해장국아중점,1124575371,2025-10-30,굿,1,굿,1,0.614482538,1
자연정가양평해장국아중점,1124575371,2025-10-23,굿,1,굿,1,0.614482538,1
자연정가양평해장국아중점,1124575371,2025-10-14,굿,1,굿,1,0.614482538,1
자연정가양평해장국아중점,1124575371,2025-09-28,맛있게 잘먹었습니다,1,맛있다 먹다,1,0.98595506,1
자연정가양평해장국아중점,1124575371,2025-07-30,양평 선지 해장국 맛있네요,1,양평 선지 해장국 맛있다,1,0.866563723,1
자연정가양평해장국아중점,1124575371,2025-08-16,무청뼈다귀탕이 맛있어요무청 식감이 너무 좋아요,1,무청 뼈 탕 맛있다 무청 식감 좋다,1,0.899582899,1
반야돌솥밥,1219727678,2025-11-05,반야돌솥밥 유명하다고 해서 방문해서 돌솥밥 먹었어요 생각보다는 너무 실망스러웠고 다시는 가고싶지 않아요 아니 카운터 계신 할머니 사장님 너무 불친절해요 손님대하는 태도가 목에 깁스했나 싶을정도로 교만하기 이를데 없네요돌솥밥도 내용물이 별로 알차지않고 그냥 당근만 가득해요 계란말이도 겨우 3개주면서 리필도 안해주네요다시는 안갈거예요 재방문의사 절대없음,0,반야 돌솥밥 유명하다 하다 방문 하다 돌솥밥 먹다 생각 실망 스럽다 다시다 가다 않다 아니다 카운터 계시다 할머니 사장 불친절하다 손님 대하 태도 목 깁스 하다 싶다 정도 교만하다 이르다 없다 돌솥밥 내용물 별로 알차다 않다 그냥 당근 가득하다 계란말이 개다 리필 해주다 다시다 갈다 재 방문 의사 절대 없다,0,0.965936898,0
반야돌솥밥,1219727678,2025-09-21,지인추천으로 방문했는데 전통있는 집인거 같은데 건강한맛이지만 가격대비 내용이 부실하다고 느꼈어요 밥에 비벼먹을 나물이라도 몇가지 추가해주면 좋을 것 같네요 된장국물이라도 좀 주시던지 별다른게 없어보여요 그냥 평범한 돌솥밥맛입니다 ㅋ,0,지인 추천 방문 하다 전통 집 건강하다 맛 가격 대비 내용 부실하다 느끼다 밥 비비다 먹다 나물 가지 추가 해주다 좋다 된장 국물 주다 별다르다 없다 보이다 그냥 평범하다 돌솥 밥맛 이다,1,0.605961312,0
반야돌솥밥,1219727678,2025-08-24,돌솥밥은 맛있어요일요일2시방문많이 기다렸어요1인분15000원가격대비 반찬이 간소하지만밥은 맛있어요손님이 많으니 테이블은 더러운행주로 대충 닦아주네요,0,돌솥밥 맛있다 일요일 기다리다 인분 반찬 간소 하다 밥 맛있다 손님 많다 테이블 더럽다 행주 대충 닦다,0,0.823784399,0
반야돌솥밥,1219727678,2025-11-02,주차하기 편하고 음식이 깔끔하고 맛있어요ㅎㅎ 오랜만에 건강하고 맛있게 먹었어요,1,주차 하다 편하다 음식 깔끔하다 맛있다 만 건강하다 맛있다 먹다,1,0.906150557,1
반야돌솥밥,1219727678,2025-10-20,리모데링전 서너번리모델링 후 2번 갔습니다집이 가깝습니다여기 돌솥 만들어놓고 주문받습니다두번 경험했고처음은 누가 주문실수해서 나온건줄알고먹었는데또 그러네요주문한지 30초만에 돌솥밥이 나와서저번 기억도 있고하여남편이 너무 빨리 나온거 아니냐고 물으니저녁시간이라 그렇다는 답변 받았습니다보통 추어탕 김치찌개 이런데서 몇천원 추가하면 나오는 돌솥도 주문받고 조리하는거라좀 늦게 나온다고 말씀해주시는데만오천원 돌솥밥인데미리 만들어놓고 파는건 아닌것 같습니다,0,리모 데링전 번리 모델링 후 번 가다 집 가깝다 돌솥 만들다 주문 받다 번 경험 하다 처음 누가 실수 하다 나오다 줄알 먹다 그렇다 한지 돌솥밥 나오다 저번 기억 편이 나오다 아니다 물다 저녁 그렇다 답변 받다 보통 추어탕 김치찌개 데 천원 추가 하다 나오다 돌솥 주문 받다 조리 하다 늦다 나오다 말씀 해주다 만오천원 돌솥밥 미리 만들다 팔다 아니다,0,0.902862486,0
반야돌솥밥,1219727678,2025-07-23,오랜만에 갔더니 깔끔하게 리모델링 되어 있네요음식은 여전히 맛있어요카운터에 앉아계신 노 사장님도 그대로예요,1,만 가다 깔끔하다 리 모델링 되어다 음식 여전하다 맛있다 카운터 앉다 노 사장 그대로,1,0.76309182,1
반야돌솥밥,1219727678,2025-10-02,양이 줄어 좀 아쉽긴하지만 밥은 맛있어요,1,양 줄다 아쉽다 밥 맛있다,1,0.630512861,1
반야돌솥밥,1219727678,2025-08-24,1 식사하고 있는데 옆에서 빨리 먹으라고 시위하는것도 아니고 얻어먹는것도 아니고 내돈주고 내가 사먹는데 자기네들 빨리 퇴근해야한다고 저렇게 시위하고 있네요사진을 못찍었지만 뻔히 밥먹는데 입구에서 빗자루로 먼지날리게 빗질하는 행동은 뭔가요2 애들이라 식사속도가 어른처럼 빠르지않지만그렇다고 잠시 자리 비운사이에 애들한테 빨리 먹으라는 몰상식한 상식을가진 직원들3 또 그걸 멀리서 보고만 있는 식당 주인들4이런식으로 영업해도 알아서 손님들 오니깐 배짱 튕기는거죠5정말 다시는 가고싶지않은곳이네요6밥 먹으면서 이렇게 눈치보면서 먹은것은 처음이네요,0,식사 옆 먹다 시위 하다 아니다 얻어먹다 아니다 돈 주다 내 사먹다 들다 퇴근 하다 하다 시위 사진 찍다 뻔하다 밥 먹다 입구 빗자루 먼지 날리다 빗질 하다 행동 뭔가 애 식사 속도 어른 빠르다 않다 자리 비운 사이 애 먹다 몰상식하다 상식 가지다 직원 멀리 보고 식당 주 식 영업 하다 알다 손님 배짱 튕 기다 정말 다시다 가다 않다 곳 요 밥 먹다 눈치 보다 먹다 처음 요,0,0.60273821,0
반야돌솥밥,1219727678,2025-10-24,오늘은 음식이 좀 싱거웠어요,0,오늘 음식 싱겁다,0,0.50108247,0
반야돌솥밥,1219727678,2025-07-01,전주대학교에 세미나 왔는데 근처 반야돌솥밥층고 높고 안 답답하고 회전률 빠르고물 부어서 누룽지 해 먹는 돌솥밥은 아니엇음ㅎㅎ셀프로 부어서 누룽지 깨먹음ㅎㅎ,1,전주대학교 세미나 오다 근처 반야 돌솥밥층 높다 안 답답하다 회전 률 빠르다 고물 부어 누룽지 해 먹다 돌솥밥 아니엇음 셀프 부어 누룽지 깨 먹음,1,0.761092345,1
고담소바,1796880448,2025-10-09,단골이 많은 이유를 알겠네요 육수 자체에서 정성이 느껴집니다 소바는 당연 맛있고 우동도 면발이 끝내줍니다 한옥마을 올 때마다 방문하려구요 같이온 친구들도 완전 만족해해서 좋았어요 잘먹었습니다,1,단골 많다 이유 알다 육수 자체 정성 느껴지다 소바 연 맛있다 우동 면발 끝내주다 옥 마을 오다 방문 하다 이온 친구 완전 만족하다 하다 좋다 먹다,1,0.833774794,1
고담소바,1796880448,2025-09-25,고담소바 또 방문했어요 이번엔 스페셜소바에 더해 사실만두 간장비빔소바 곱배기까지 주문스페셜소바는 청량고추와 일본식 양념이 만나 새콤달콤칼칼 그 자체 제 원픽 등극간장비빔소바는 담백하면서도 중독성 있는 맛 사실만두는 겉은 바삭 속은 촉촉해서 사이드로 딱 좋았어요,1,고담 소바 방문 하다 스페셜 소바 더하다 사실 만두 간장 비빔 소바 곱 배기 스페셜 소바 청량고추 일본 양념 만나다 콤달콤칼칼 자체 원픽 간장 비빔 소바 담백하다 중독 맛 사실 만두 겉 바삭 속 촉촉하다 사이드 좋다,1,0.676603401,1
고담소바,1796880448,2025-09-10,전주 한옥마을 여행 첫날 점심 먹으려고 들렸어요 가게 깔끔하고 음식 맛있어요 들기름어간장소바 짜지 않고 고소하니 맛있게 먹었습니다 평일이라 손님이 없어 그런가 신경을 조금 덜 쓰셨는지 만두도 주문했는데 안나온거 빼곤 괜찮았답니다,1,전주 옥 마을 여행 첫날 점심 먹다 들리다 가게 깔끔하다 음식 맛있다 들기름 어간 소바 짜지다 않다 고소하다 맛있다 먹다 평일 손님 없다 런가 신경 덜 쓸다 만두 주문 하다 나오다 빼다 괜찮다,1,0.690026433,1
고담소바,1796880448,2025-11-22,소바 별로 안 좋아하는데 고담소바는 계속 생각나서 또 왔어요 오늘이3번째인데 리뷰는 처음쓰네요 ㅎㅎ 맛있어요,1,소바 별로 안 좋아하다 고담 소바 계속 생각나다 오다 오늘이 번 리뷰 처음 쓰다 맛있다,1,0.64908699,1
고담소바,1796880448,2025-10-22,젊은 사장님들이 운영하는집음식에 정성을 다한다는 느낌이고 맛있게 먹고 갑니다,1,젊다 장님 운영 하다 집 음식 정성 다한 달다 느낌 맛있다 먹다 가다,1,0.748367887,1
고담소바,1796880448,2025-09-08,정말정말 제가 먹어본 소바중에 제일 맛있았어요 여행 중에 다른 맛집 브레이크 타임에 걸려서 그냥 우연히 들어간 집이었는데 여행 내내 먹은 것들 중에 제일 맛있었어요 다 맛있었는데 특히 들기름 어간장 소바가 최고였어요 다시마우동도 국물 너무 최고고 정말 집이랑 가까웠으면 좋겠어요 같이간 엄마도 너무너무 좋아하셨고 지금도 또 먹고싶다고 얘기하신답니다,1,먹다 보다 소바 제일 맛있다 여행 중 맛집 브레이크 타임 걸리다 그냥 들어가다 지다 여행 내내 먹다 중 제일 맛있다 맛있다 들기름 어간 소바 최고 이다 다시마 우동 국물 최고 정말 집 가깝다 좋다 이간 엄마 좋아하다 지금 먹다 얘기 하다,1,0.912556129,1
고담소바,1796880448,2025-06-11,고담소바 전주 한옥마을점 들기름 어간장 소바가 정말 맛있었어요들기름어간장 조합이 은은하고 깊은 맛이라 여름철 입맛 없을 때 딱이에요냉소바와 왕만두도 같이 먹었는데 조합 최고매장 분위기도 깔끔하고 감성적이라 혼밥도 부담 없어요한옥마을 근처 소바 찾는다면 강력 추천전주맛집 한옥마을맛집 고담소바 전주소바맛집 먹방릴스 전주여행 전주한옥마을,1,고담 소바 전주 옥 마을 점 들기름 어간 소바 정말 맛있다 들기름 어간 조합 은은하다 깊다 맛 여름철 입맛 없다 딱이다 냉 소바 왕만 두도 먹다 조합 최고 매장 분위기 깔끔하다 감성 혼밥 부담 없다 옥 마을 근처 소바 찾다 강력 추천 전주 맛집 옥 마을 맛집 고담 소바 전주 소바 맛집 먹방 릴스 전주 여행 옥 마을,1,0.870849576,1
고담소바,1796880448,2025-08-16,한옥마을에서 우연히 들른 고담소바 일단 들기름 소바는 먹자마자 감칠맛이 나는 맛이었어요 적극적으로 후기를 남기고 싶을 만큼 맛이 있네요 우동 만두까지 다 맛있는 소바집입니다 또 오고 싶어요,1,옥 마을 들르다 고담 소바 들기름 소바 먹다 감칠맛 맛 이다 적극 후기 남다 싶다 맛 우동 만두 맛있다 소바 집 이다 오다 싶다,1,0.847742428,1
고담소바,1796880448,2025-08-28,늘 왔다갔다 보기만했는데 오늘은 근처 갔다가 혼밥했는데 양도 많고 들기름어간장소바 먹었는데 정말 맛있게 먹고 나왔어요 자주 갈것같아요,1,늘 오다 가다 보기 하다 오늘 근처 가다 혼밥 하다 양도 많다 들기름 어간 소바 먹다 정말 맛있다 먹다 나오다 자주 갈다,1,0.886132694,1
고담소바,1796880448,2025-09-14,우연히 들린 가게생각 이상으로 맛있었고 친절하셔서 기분 좋았습니다다 맛있었는데 우동이 최고,1,들리다 가게 생각 맛있다 친절하다 기분 좋다 맛있다 우동 최고,1,0.890166442,1
탕화쿵푸마라탕전주,1443381266,2025-11-24,전주시 신시가지로 자주 업무차 외근 나오며 1주에 한번은 방문하게 되는 탕화쿵푸마라탕 효자동점맛있고 서비스도 좋은 곳이다 ㅋㅋ,1,전주시 시가지 자주 업무 차 외근 나오다 주 한번 방문 하다 되다 탕 쿵푸 마르다 탕 효자 동점 맛있다 서비스 좋다 곳,1,0.750501749,1
탕화쿵푸마라탕전주,1443381266,2025-11-13,어제 점심시간에 왔다가 만석이어서 다른 집 갔으니 오늘은 일부러 안 붐빌 시간에 방문여전히 맛있다 신석한 재료에 적절한 조리법이 비결인가 부다 ㅋㅋ또 와야지,1,어제 점심시간 오다 만석 집 가다 오늘 일부러 안 붐비다 방문 여전하다 맛있다 석 재료 적절하다 조리법 비결 부다 오다,1,0.788549025,1
탕화쿵푸마라탕전주,1443381266,2025-11-16,마라탕은 쿵푸쿵푸는 마라탕재료들 신선하고 푸짐하고 너무 맛있어요아이들이랑 함께라 조심스러웠는데 직원분들 모두 친절하시고 아이들까지 신경써주셔서 너무 감사합니다,1,마르다 탕 쿵푸 쿵푸 마르다 탕 재료 신선하다 푸다 짐 맛있다 하다 조심스럽다 직원 친절하다 신경 써주다 감사하다,1,0.743872911,1
탕화쿵푸마라탕전주,1443381266,2025-11-06,전주신시가지 마라탕 맛집 완전 재료 신선하고 매번 올때마다 사람도 많고 배달도 많고 좋아요,1,시가지 마르다 탕 맛집 완전 재료 신선하다 사람 많다 배달 많다 좋다,1,0.876340842,1
탕화쿵푸마라탕전주,1443381266,2025-11-05,집 근처라 자주 오는데 올때마다 느끼는거지만 혼밥 하기도 괜찮고 친구랑 와도 매장이 넓고 자리가 많아서 좋은거 같아요 다른곳들에 비해 사리 종류도 많고 야채들도 신선하고 음식도 빨리 나와서 좋은거 같아요 마라탕 먹고싶을때마다 오는곳 완전 강추임니당,1,집 근처 자주 오다 느끼다 혼밥 하다 괜찮다 친구 매장 넓다 자리 많다 좋다 거 곳 비다 사리 종류 많다 야채 신선하다 음식 나오다 좋다 거 마르다 탕 먹다 곳 완전 강추 이다,1,0.905456051,1
탕화쿵푸마라탕전주,1443381266,2025-10-23,마라탕이 정말 맛있고 서비스도 친절해서 기분 좋게 식사할 수 있었어요 깨끗한 분위기 덕분에 편안하게 즐길 수 있었습니다 꼭 다시 오고 싶어요,1,마르다 탕 정말 맛있다 서비스 친절하다 기분 좋다 식사 하다 수 깨끗하다 분위기 덕분 편안하다 즐기다 수 꼭 다시 오다 싶다,1,0.939112095,1
탕화쿵푸마라탕전주,1443381266,2025-11-26,맛있어요 다음에 또올께요,1,맛있다 오다,1,0.923609614,1
탕화쿵푸마라탕전주,1443381266,2025-11-20,포장해서 먹어도 너무 맛있어용ㅎ종류도 다양해서 내 입맛대로 골라먹기 좋아용,1,포장 하다 먹다 맛있다 종류 다양하다 내 입맛 고르다 먹기 좋다,1,0.907898148,1
탕화쿵푸마라탕전주,1443381266,2025-11-23,먹고싶어는데 드디어 마라탕수열한다 마라탕 너무맛있어용 여기마라탕집 추천해요,1,먹다 마르다 탕 수열 마르다 탕 맛있다 여기다 탕집 추천 하다,1,0.860171213,1
탕화쿵푸마라탕전주,1443381266,2025-11-13,냠냠 맛있어요 올때마다 리뷰 남기는중,1,맛있다 리뷰 남기다 중,1,0.637610361,1
오늘김밥,1900636117,2025-05-23,매장에서 먹지 못하는 포장 배달 전문이예요매장에서 먹을 생각으로 방문했지만 포장했어요주차는 근처에 알아서 잘 하면 이면도로에 주차할 곳이 많이 있어요 김밥 속이 꽉차고 신선한 오이와 맛난 당근이 가득 들어있어서 건강하게 맛나네요포장배달 전문이지만 오픈형 주방이라 믿고 먹을 수 있는 위셍적인 곳이예요가격이 저렴하지 않지만 퀼리티 좋아서 자주 먹을 거 같아요,1,매장 먹다 하다 포장 배달 전문 매장 먹다 생각 방문 하다 포장 하다 주차 근처 알다 자다 하다 이면 도로 주차 하다 곳 김밥 속이다 꽉차다 신선하다 오이 맛 당근 가득 들다 건강하다 맛 포장 배달 전문 오픈 주방 믿다 먹다 수 위셍적 곳 가격 저렴하다 않다 퀼리티 좋다 자주 먹다 거,1,0.772263278,1
오늘김밥,1900636117,2025-03-07,매콤한 진미가 들어있는 키토 김밥이예요노란 지단과 야채들물론 밥이 들어간 김밥도 있답니다배달포장전문 매장입니다오늘김밥 오늘김밥 전주삼천동김밥 전주삼천동분식 전주삼천동맛집,1,매콤 진미 들다 키토 김밥 노랗다 지단 야채 밥 들어가다 김밥 배달 포장 전문 매장 이다 늘 김밥 오늘 김밥 전주 삼천동 김밥 전주 삼천동 분식 전주 삼천동 맛집,0,0.548360897,1
오늘김밥,1900636117,2025-02-05,모든 김밥이 눈으로도 입으로도 훌륭함건강식 좋아하는 사람 적극 추천포장배달만 가능해요,1,모든 김밥 눈 입 훌륭하다 건강 좋아하다 사람 적극 추천 포장 배달 가능하다,1,0.619527875,1
오늘김밥,1900636117,2025-06-21,맛있어요말해 뭐해넘 맛있어요,1,맛있다 말다 뭐 하다 넘다 맛있다,1,0.84065797,1
오늘김밥,1900636117,2025-05-31,굿,1,굿,1,0.614482538,1
오늘김밥,1900636117,2025-04-26,속재료가 너무 예쁘고 만족스러워요 다맛있어요,1,재료 예쁘다 만족스럽다 맛있다,1,0.900032729,1
오늘김밥,1900636117,2025-01-04,맛있어요특히 매콤진미김밥은 강추입니다,1,맛있다 매콤 진미 김밥 강추 이다,1,0.561358583,1
오늘김밥,1900636117,2025-01-25,할머니 사다드리려고 우연히 갔는데 꽤 다양한 김밥이 있고 유명한 김밥맛집 같아요,1,할머니 사다 드리다 가다 꽤 다양하다 김밥 유명하다 김밥 맛집,1,0.592842567,1
오늘김밥,1900636117,2024-11-18,김밥 너무 맛있네요개인적으로 키토김밥이 맛있고 이거 한줄이면배 부릅니다소식하시는분들은 절대 하나 다 못먹어요잘 먹었습니다,1,김밥 맛있다 개인 키토 김밥 맛있다 거 줄 면배 부르다 소식 하다 분 절대 먹다 자다 먹다,1,0.834699058,1
오늘김밥,1900636117,2024-11-16,너무 맛있어요한줄사서 두끼로 쪼개먹는데 짱짱 배부르고 알차고 최고입니다다른집 김밥을 못먹는 입이 되는,1,맛있다 줄 사서 끼 쪼개다 먹다 짱짱 배부르다 알차다 최고 이다 다다르다 집 김밥 먹다 입 되다,1,0.771034757,1
만기막회,1459407861,2025-05-15,막회 소 짜리 가족 식사로 골랐는데 너무 맛있게 먹고 왔어용 스키로 나오는 무생선 조림도 너무너무 맛있었는데 사진을 깜빡 했네요소짜리 시키면 마지막에 아구찜까지 서비스로 주시는데너무 맛있어서 많이 먹고 갔습니당사장님 번창하세요,1,막회 소 짜다 가족 식사 고르다 맛있다 먹다 오다 스키 나오다 무 생선 조림 맛있다 사진 깜빡 하다 요소 짜다 마지막 아구찜 서비스 주다 맛있다 먹다 가다 습 사장 번창 하다,1,0.830021015,1
만기막회,1459407861,2025-05-30,진짜나만 알고 싶은 단골 양도 너무 많고 막회 시켰더니 아구찜이랑 튀김까지 너무 좋은 가격에 너무 좋은 맛에 너무 푸짐하게 잘먹고 갑니다 최고 회도 너무 신선해요 무조건 재방문 의사 있는 곳,1,진짜 만 알 싶다 단골 양도 많다 막회 아구찜 튀김 좋다 가격 좋다 맛 푸다 지다 먹다 가다 최고 회도 신선하다 무조건 재 방문 의사 곳,1,0.91968559,1
만기막회,1459407861,2025-05-26,사장님들도 완전 착하시구 양도 왕 많아요 동네 단골됨 내 사랑 만기막회,1,장님 완전 착하다 양도 왕 많다 동네 단골 되다 내 사랑 막회,1,0.783814237,1
만기막회,1459407861,2025-05-23,스끼다시도 잘나오고 맛있어요그리고 직원분들이 너무 친절하셔서기분좋게 맛있게 먹고 갑니다,1,스끼다시 잘나오다 맛있다 직원 친절하다 기분 좋다 맛있다 먹다 가다,1,0.957251793,1
만기막회,1459407861,2025-07-22,여기가 전주 최고입니다 회 비린내 1도 없공 회 잘 안먹는 저도 여기는ㄴ 옵니다,1,전주 최고 이다 회 비리다 도 없다 공 회 자다 먹다 여기다,1,0.846652745,1
깻잎수산셀프식당,1841718479,2025-06-25,아버지 술안주사러,1,아버지 술안주 사르다,1,0.716861309,1
깻잎수산셀프식당,1841718479,2025-07-05,진짜 양도 그렇고 이젠 가성비수산은 아닌듯요그리고 다돈이네요동네 횟집이용해야할듯,0,진짜 양도 그렇다 젠 가성 비수 산 아니다 듯 돈 동네 횟집 용해 야하다,0,0.60387805,0
깻잎수산셀프식당,1841718479,2025-07-28,자주 애용하는곳이지만 위생에 신경좀 써주셨으면합니다포충등이라도 하나 있거나파리는 식중독을 일으킵니다,0,자주 애용 하다 곳 위생 신경 써주다 하다 포충 파리 식중독 일으키다,0,0.867560105,0
깻잎수산셀프식당,1841718479,2025-07-03,장어사러 갔었는데 가성비 좋고 친절해요,1,장어 사르다 가다 가성 비 좋다 친절하다,1,0.888252492,1
깻잎수산셀프식당,1841718479,2024-12-24,광어 맛있어요 3인분 필요하다했는데 광어 소 2개 주시네요 가격 8만원 중반나왔는데요 회 2접시 나와서 56인 까지 먹겠더라구요 과소비했어요 소1개로도 충분,1,광어 맛있다 인분 필요하다 하다 광어 소 개 주다 가격 중반 나오다 회 접시 나오다 인 먹다 소비 하다 소 개 도 충분,1,0.552628247,1
깻잎수산셀프식당,1841718479,2024-07-07,직원분들 전부 너무 친절하셔서 좋아요 주차공간 넓고 회도 진짜 쫄깃 맛있어요,1,직원 친절하다 좋다 주차공간 넓다 회도 진짜 쫄깃 맛있다,1,0.923915979,1
깻잎수산셀프식당,1841718479,2024-11-29,당으로 판매하니까 여럿이 먹을 생각이라면 깻잎수산 오는 게 좋고적당히 먹을 거라 미리 썰어놓은 회로 샀는데 맛있었어요 그리구 매운탕 5000원이라 안사면 손해일 정도로 맛있어여,1,당 판매 여럿 먹다 생각 라면 깻잎 수산 오다 게 좋다 적당하다 먹다 거 미리 썰다 회로 사다 맛있다 그리다 매운탕 안사면 손해 정도 맛있다,1,0.919929283,1
깻잎수산셀프식당,1841718479,2024-10-05,재료가 신선해요,1,재료 신선하다,1,0.813596207,1
깻잎수산셀프식당,1841718479,2023-06-04,냉동은신서하지않아요,0,냉동 신서하 않다,0,0.828343481,0
메고지고떡창고전주,1110638440,2025-03-06,간편하게 구매하기 좋아요,1,간편하다 구매 하다 좋다,1,0.815269675,1
메고지고떡창고전주,1110638440,2025-02-21,맛있어요 ㅋ냉동에넣고 해동10분정도해서먹으면 진짜 쫀득쪽득 너무 맛있어요,1,맛있다 냉동 넣다 해동 진짜 쫀득쪽득 맛있다,1,0.785954183,1
메고지고떡창고전주,1110638440,2025-02-15,너무 맛있어요 냉동해놨다가 렌지에30초돌린담에 찬데서 조금 방치하면 안성맞춤,1,맛있다 냉동 하다 렌지 차다 방치 하다 안성맞춤,0,0.533180849,1
메고지고떡창고전주,1110638440,2025-01-26,굿,1,굿,1,0.614482538,1
메고지고떡창고전주,1110638440,2024-10-31,최애떡입니다,1,최애 떡 이다,1,0.741497511,1
메고지고떡창고전주,1110638440,2024-10-29,항상 자주 사먹다가 이번에 선물용으로 사자 싶어서 갔는데 선물용이라니까 포장도 더 신경써서 해주시고 너무 친절하셔서 선물하는 저도 기분이 좋았습니다 떡 종류도 많은데 떡 뿐만 아니라 과자도 있고 군것질 하기에 딱이에요,1,항상 자주 사먹다 선물 용 사자 싶다 가다 선물 용이 포장 더 신경 써다 해주시 친절하다 선물 하다 기분 좋다 떡 종류 많다 떡 뿐 아니다 과자 군것질 하다 딱이다,1,0.677902384,1
메고지고떡창고전주,1110638440,2024-10-29,감자떡을 처음 먹어봤는데 이제서야 먹어본 제가 너무 후회스럽네요 진짜 쫄깃하고 중독성이 강했습니다 떡 종류도 많아서 다음엔 선물용으로도 주기 딱 좋을 것 같더라구요 무인집이라 더 편리했습니다,1,감자 떡 처음 먹다 보다 이제 서다 먹다 보다 후회 스럽다 진짜 쫄깃 중독 강하다 떡 종류 많다 선물 용 주기 좋다 무인 집 더 편리하다,1,0.899353851,1
메고지고떡창고전주,1110638440,2024-10-28,이전에는 선물용으로 샀다가 오늘은 제가 떡이 너무 땡겨서 재방문했네요 ㅎㅎ 무인집으로 변경되어서 편리하기도 하고 정말 신중하게 떡을 고르게 되더라구요 ㅋㅋ 제가 먹은 아몬드 찹쌀떡도 역시나 맛있어서 다음엔 종류별로 하나씩 사봐야겠네요,1,이전 선물 용 사다 오늘 떡 땡기다 재 방문 하다 무인 집 변경 되어다 편리하다 하다 정말 신중하다 떡 고르다 되다 먹다 아몬드 찹쌀떡 역시 맛있다 종류 별로 사보다,1,0.637891559,1
완벽한한끼,1659415724,2025-02-05,맛있어용,1,맛있다,1,0.995398047,1
완벽한한끼,1659415724,2023-10-01,조아요,1,좋다,1,0.983089739,1
완벽한한끼,1659415724,2023-01-08,김치찜 먹었는데 고기도 부드럽고 김치도 맛있어요,1,김치 찜 먹다 고기 부드럽다 김치 맛있다,1,0.841978728,1
거베라,1633327950,2025-11-22,딸아이 생일케이크로 좋아하는 딸기홀화이트케이크 신선한 딸기와 특별한 모양의 케이크가 수제케이크보다 더 멋지고 좋네요 이쁜 꼿도 함께 쵸이스 친절하시고 분위기 넘 좋네요 다음엔 차한잔 마시며 오랜시간 여유 즐기고 싶어요,1,딸아이 생일케이크 좋아하다 딸기 홀 화이트 케이크 신선하다 딸기 특별하다 모양 케이크 케이크 더 멋지다 좋다 이쁘다 꼿 쵸 이스 친절하다 분위기 넘다 좋다 차 한잔 말다 여유 즐기다 싶다,1,0.872777383,1
거베라,1633327950,2025-11-19,올해 초 전주에 내려와서 봄 여름 가을 초겨울을 거베라 케이크와 함께 했었네요ㅎㅎ자주는 못갔지만 계절 한정 메뉴를 맛보는 건 너무너무 행복합니다저를 기억해주시고 미소와 함께 맞아주시는 사장님도 참 좋으시고 방문 할 때마다 기분이 좋아지는 친절함이 완죤 감동이에요제가 좋아하는 딸기 케이크가 나와서 진심으로 기뻤어요 한입한입 사라지는게 아까울만큼 맛있고 입에서 살살 녹아요 다음엔 홀케이크로ㅋㅋ디카페인 아메리카노도 부정적인 맛 없이 고소하고 깔끔해서 취향이었습니다초콜릿은 뭐 항상 먹을 때마다 고개를 끄덕이는 맛 깔끔하고 청결한 매장에 포근한 인테리어조명예쁜 거베라 생화까지 다 마음에 드는 저만의 또간집 입니다ㅋㅋ,1,올해 초 전주 내려오다 봄 여름 가을 초겨울 거베 케이크 하다 자주 가다 계절 한정 메뉴 맛보다 건 행복하다 기억 해주다 미소 맞다 사장 차다 좋다 방문 하다 기분 좋아지다 친절하다 완죤 감동 좋아하다 딸기 케이크 나오다 진심 기쁘다 입 입 사라지다 아깝다 맛있다 입 살살 녹다 홀 케이크 디카 페인 아메리카노 부정 맛 고소하다 깔끔하다 취향 이다 초콜릿 뭐 항상 먹다 고개 끄덕이다 맛 깔끔하다 청결하다 매장 포근하다 인테리어 조명 예쁘다 거베 생화 마음 들다 집 이다,1,0.876699206,1
거베라,1633327950,2025-11-11,거베라 와보고 싶었는데 드디어 엄마와 함께 왔어요 분위기는 아늑하고 좋아요 음악도 좋고테이블 마다 올려진 꽃도 예쁘고 음료도 맛있어요라떼류는 제로슈가 선택 가능한 옵션도 있고디저트 맛집이라는데 다음엔 꼭 먹어보고 싶습니다,1,거베 오다 보고 싶다 엄마 오다 분위기 아늑하다 좋다 음악 좋다 테이블 마다 올리다 꽃 예쁘다 음료 맛있다 라떼 류 제로 슈가 선택 가능하다 옵션 디저트 맛집 데 꼭 먹다 보고 싶다,1,0.90274844,1
